"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Feb 17 13:38:02 GMT 2024","Sat Feb 17 13:38:02 GMT 2024","37","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminUserCourseDetailsEndpoint","Test valid get user course details request",""
"passed","Sat Feb 17 13:38:02 GMT 2024","Sat Feb 17 13:38:02 GMT 2024","19","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminUserByIdEndpoint","Test unauthorized access to admins endpoint",""
"passed","Sat Feb 17 13:38:02 GMT 2024","Sat Feb 17 13:38:02 GMT 2024","16","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminStudentLessonsPerCourseEndpoint","Test unauthorized access to admins endpoint",""
"passed","Sat Feb 17 13:37:58 GMT 2024","Sat Feb 17 13:37:58 GMT 2024","9","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","testResetPasswordEndpoints_InvalidRequest","Test reset password endpoint without email",""
"passed","Sat Feb 17 13:37:44 GMT 2024","Sat Feb 17 13:37:44 GMT 2024","6","","com.coursemanagement.integration.e2e.ResetPasswordTest","","com.coursemanagement.integration.e2e.ResetPasswordTest","testResetPasswordFlow","Test confirmation token creation",""
"passed","Sat Feb 17 13:37:50 GMT 2024","Sat Feb 17 13:37:51 GMT 2024","43","","com.coursemanagement.integration.repository.LessonMarkRepositoryTest","","com.coursemanagement.integration.repository.LessonMarkRepositoryTest","testFindLessonMarkById_Instructor_Is_Fetched","Test find lesson mark by id with fetched instructor",""
"passed","Sat Feb 17 13:37:43 GMT 2024","Sat Feb 17 13:37:43 GMT 2024","129","","com.coursemanagement.integration.e2e.RoleAssignmentTest","","com.coursemanagement.integration.e2e.RoleAssignmentTest","testSuccessfulRoleAssignmentFlow","Test successful role assignment flow [1] role assignment = RoleAssignmentDto[userId=5, roles=[]]",""
"passed","Sat Feb 17 13:37:44 GMT 2024","Sat Feb 17 13:37:44 GMT 2024","25","","com.coursemanagement.integration.e2e.RoleAssignmentTest","","com.coursemanagement.integration.e2e.RoleAssignmentTest","testFailureRoleAssignmentFlow","Test roles are null",""
"passed","Sat Feb 17 13:38:03 GMT 2024","Sat Feb 17 13:38:03 GMT 2024","20","","com.coursemanagement.unit.resource.LessonResourceTest","","com.coursemanagement.unit.resource.LessonResourceTest","testAssignMarkEndpoint","Test exception deserialization",""
"passed","Sat Feb 17 13:37:48 GMT 2024","Sat Feb 17 13:37:48 GMT 2024","153","","com.coursemanagement.integration.e2e.CourseEnrollmentTest","","com.coursemanagement.integration.e2e.CourseEnrollmentTest","testCourseEnrollmentFlow","Test first course enrollment",""
"passed","Sat Feb 17 13:37:47 GMT 2024","Sat Feb 17 13:37:48 GMT 2024","79","","com.coursemanagement.integration.e2e.CourseEnrollmentTest","","com.coursemanagement.integration.e2e.CourseEnrollmentTest","testCourseEnrollmentFlow","Test unauthorized student enrollment access",""
"passed","Sat Feb 17 13:38:02 GMT 2024","Sat Feb 17 13:38:02 GMT 2024","11","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminStudentLessonsPerCourseEndpoint","Test exception deserialization",""
"passed","Sat Feb 17 13:37:52 GMT 2024","Sat Feb 17 13:37:52 GMT 2024","49","","com.coursemanagement.integration.repository.CourseRepositoryTest","","com.coursemanagement.integration.repository.CourseRepositoryTest","testFindCourseByCode_UserCourse_Is_Fetched","Test find course by code with fetched user courses",""
"passed","Sat Feb 17 13:37:58 GMT 2024","Sat Feb 17 13:37:58 GMT 2024","3","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","testResetPasswordEndpoints_InvalidRequest","Test reset password confirm endpoint without token parameter",""
"passed","Sat Feb 17 13:37:50 GMT 2024","Sat Feb 17 13:37:50 GMT 2024","41","","com.coursemanagement.integration.repository.LessonMarkRepositoryTest","","com.coursemanagement.integration.repository.LessonMarkRepositoryTest","testFindLessonMarkById_Lesson_Is_Fetched","Test find lesson mark by id with fetched lesson",""
"passed","Sat Feb 17 13:38:05 GMT 2024","Sat Feb 17 13:38:05 GMT 2024","0","","com.coursemanagement.unit.service.EncryptionServiceImplTest","","com.coursemanagement.unit.service.EncryptionServiceImplTest","testUrlTokenEncryption","Test token encryption",""
"passed","Sat Feb 17 13:37:42 GMT 2024","Sat Feb 17 13:37:42 GMT 2024","203","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","testBadFeedbackSubmissionFlow","Test submission by an instructor for non associated with course user",""
"passed","Sat Feb 17 13:38:06 GMT 2024","Sat Feb 17 13:38:06 GMT 2024","4","","Token confirmation","","com.coursemanagement.unit.service.ConfirmationTokenServiceImplTest$TokenConfirmationTests","testThrowSystemExceptionWhenTokenIsInvalid","Test token: RESET_PASSWORD with status: ACTIVATED expired: false",""
"passed","Sat Feb 17 13:37:47 GMT 2024","Sat Feb 17 13:37:47 GMT 2024","113","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testValidMarkAssignmentRequest","Test valid mark assignment request [2] Test valid mark assignment (POOR) by admin",""
"passed","Sat Feb 17 13:37:42 GMT 2024","Sat Feb 17 13:37:42 GMT 2024","46","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","testBadFeedbackSubmissionFlow","Test submission without specifying an instructor",""
"passed","Sat Feb 17 13:38:05 GMT 2024","Sat Feb 17 13:38:05 GMT 2024","2","","com.coursemanagement.unit.service.UserServiceImplTest","","com.coursemanagement.unit.service.UserServiceImplTest","testGetUser","Test user activation",""
"passed","Sat Feb 17 13:37:42 GMT 2024","Sat Feb 17 13:37:42 GMT 2024","172","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","testBadFeedbackSubmissionFlow","Test submission by a new user",""
"passed","Sat Feb 17 13:38:04 GMT 2024","Sat Feb 17 13:38:04 GMT 2024","1","","Test enroll student in courses","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$TestStudentCourseEnrollment","testEnrollStudentInCourse_Success","Requested two new courses that were not found",""
"passed","Sat Feb 17 13:38:06 GMT 2024","Sat Feb 17 13:38:06 GMT 2024","8","","Token confirmation","","com.coursemanagement.unit.service.ConfirmationTokenServiceImplTest$TokenConfirmationTests","testFindConfirmationTokenByTokenAndTypeExist","Test token confirmation by token and type when token exists 2 token type = RESET_PASSWORD",""
"passed","Sat Feb 17 13:37:56 GMT 2024","Sat Feb 17 13:37:56 GMT 2024","9","","com.coursemanagement.unit.resource.CourseManagementResourceTest","","com.coursemanagement.unit.resource.CourseManagementResourceTest","testCourseCompletionEndpoint","Test unauthorized access to endpoint",""
"passed","Sat Feb 17 13:37:59 GMT 2024","Sat Feb 17 13:37:59 GMT 2024","7","","com.coursemanagement.unit.resource.AuthenticationControllerTest","","com.coursemanagement.unit.resource.AuthenticationControllerTest","testRegistrationEndpoint_InvalidRequest","Test null password login request",""
"passed","Sat Feb 17 13:37:45 GMT 2024","Sat Feb 17 13:37:45 GMT 2024","25","","com.coursemanagement.integration.e2e.CourseCompletionTest","","com.coursemanagement.integration.e2e.CourseCompletionTest","testCourseCompletionFlow","Test course completion request without course code",""
"passed","Sat Feb 17 13:37:43 GMT 2024","Sat Feb 17 13:37:43 GMT 2024","27","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","testBadFeedbackSubmissionFlow","Test submission without specifying a course",""
"passed","Sat Feb 17 13:38:05 GMT 2024","Sat Feb 17 13:38:05 GMT 2024","1","","com.coursemanagement.unit.service.EncryptionServiceImplTest","","com.coursemanagement.unit.service.EncryptionServiceImplTest","testUrlTokenEncryption","Test throwing exception while token decryption",""
"passed","Sat Feb 17 13:38:04 GMT 2024","Sat Feb 17 13:38:04 GMT 2024","1","","com.coursemanagement.unit.service.FeedbackServiceImplTest","","com.coursemanagement.unit.service.FeedbackServiceImplTest","testFeedbackSubmission","Test current user is another instructor",""
"passed","Sat Feb 17 13:38:04 GMT 2024","Sat Feb 17 13:38:04 GMT 2024","4","","Test instructor assigment","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$InstructorAssigmentTests","testShouldThrowException_InvalidUserRole","Test throwing exception when expected user is not instructor",""
"passed","Sat Feb 17 13:38:06 GMT 2024","Sat Feb 17 13:38:06 GMT 2024","8","","Token confirmation","","com.coursemanagement.unit.service.ConfirmationTokenServiceImplTest$TokenConfirmationTests","testValidTokenIsActivated","Test valid token is activated after confirmation 2 token type = RESET_PASSWORD",""
"passed","Sat Feb 17 13:37:45 GMT 2024","Sat Feb 17 13:37:45 GMT 2024","21","","com.coursemanagement.integration.e2e.ResetPasswordTest","","com.coursemanagement.integration.e2e.ResetPasswordTest","testResetPasswordFlow","Test invalid email request",""
"passed","Sat Feb 17 13:38:06 GMT 2024","Sat Feb 17 13:38:06 GMT 2024","1","","Token confirmation","","com.coursemanagement.unit.service.ConfirmationTokenServiceImplTest$TokenConfirmationTests","testThrowSystemExceptionWhenTokenIsInvalid","Test token: RESET_PASSWORD with status: NOT_ACTIVATED expired: true",""
"passed","Sat Feb 17 13:37:59 GMT 2024","Sat Feb 17 13:37:59 GMT 2024","48","","User login endpoint tests","","com.coursemanagement.unit.resource.AuthenticationControllerTest$LoginEndpointTests","testLoginEndpoint_ValidRequest","Test login endpoint valid request",""
"passed","Sat Feb 17 13:37:48 GMT 2024","Sat Feb 17 13:37:48 GMT 2024","53","","com.coursemanagement.integration.e2e.InstructorAssignmentTest","","com.coursemanagement.integration.e2e.InstructorAssignmentTest","testInstructorAssignmentFlow","Test assign instructor to already assigned course",""
"passed","Sat Feb 17 13:37:43 GMT 2024","Sat Feb 17 13:37:44 GMT 2024","84","","com.coursemanagement.integration.e2e.RoleAssignmentTest","","com.coursemanagement.integration.e2e.RoleAssignmentTest","testSuccessfulRoleAssignmentFlow","Test successful role assignment flow [4] role assignment = RoleAssignmentDto[userId=5, roles=[INSTRUCTOR, STUDENT]]",""
"passed","Sat Feb 17 13:37:57 GMT 2024","Sat Feb 17 13:37:57 GMT 2024","7","","com.coursemanagement.unit.resource.HomeworkResourceTest","","com.coursemanagement.unit.resource.HomeworkResourceTest","testDownloadHomeworkEndpoint","Test valid homework downloading request",""
"passed","Sat Feb 17 13:37:47 GMT 2024","Sat Feb 17 13:37:47 GMT 2024","97","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testValidMarkAssignmentRequest","Test valid mark assignment request [7] Test valid mark assignment (ABOVE_AVERAGE) by instructor",""
"passed","Sat Feb 17 13:37:52 GMT 2024","Sat Feb 17 13:37:53 GMT 2024","413","","com.coursemanagement.unit.security.JwtServiceImplTest","","com.coursemanagement.unit.security.JwtServiceImplTest","testJwtGeneration","Test jwt generation",""
"passed","Sat Feb 17 13:38:04 GMT 2024","Sat Feb 17 13:38:04 GMT 2024","4","","Test student course completion","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$TestStudentCourseCompletion","testCompleteStudentCourseValidation","Not all lessons are graded",""
"passed","Sat Feb 17 13:38:05 GMT 2024","Sat Feb 17 13:38:05 GMT 2024","1","","com.coursemanagement.unit.service.UserServiceImplTest","","com.coursemanagement.unit.service.UserServiceImplTest","testGetUser","Test get user by id",""
"passed","Sat Feb 17 13:37:55 GMT 2024","Sat Feb 17 13:37:56 GMT 2024","159","","com.coursemanagement.unit.resource.CourseManagementResourceTest","","com.coursemanagement.unit.resource.CourseManagementResourceTest","testAssignInstructorToCourseEndpoint","Test valid course assigment request",""
"passed","Sat Feb 17 13:38:01 GMT 2024","Sat Feb 17 13:38:01 GMT 2024","20","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testUserCoursesEndpoint","Test exception deserialization",""
"passed","Sat Feb 17 13:38:05 GMT 2024","Sat Feb 17 13:38:05 GMT 2024","1","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","testUserAssociationAccess","Test current user has access to their course",""
"passed","Sat Feb 17 13:38:04 GMT 2024","Sat Feb 17 13:38:04 GMT 2024","1","","Test enroll student in courses","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$TestStudentCourseEnrollment","testEnrollStudentCourseAccessControl_ThrowException","Requested by instructor for student",""
"passed","Sat Feb 17 13:38:01 GMT 2024","Sat Feb 17 13:38:01 GMT 2024","8","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testUserCoursesByCourseCodeEndpoint","Test unauthorized access to endpoint",""
"passed","Sat Feb 17 13:37:45 GMT 2024","Sat Feb 17 13:37:45 GMT 2024","120","","com.coursemanagement.integration.e2e.HomeworkManagementTest","","com.coursemanagement.integration.e2e.HomeworkManagementTest","testHomeworkUploadingFlow","Test homework uploading to not associated lesson",""
"passed","Sat Feb 17 13:37:41 GMT 2024","Sat Feb 17 13:37:41 GMT 2024","149","","com.coursemanagement.integration.e2e.AuthenticationTest","","com.coursemanagement.integration.e2e.AuthenticationTest","testUserAuthenticationFlow","Test successful instructor login",""
"passed","Sat Feb 17 13:37:49 GMT 2024","Sat Feb 17 13:37:49 GMT 2024","68","","com.coursemanagement.integration.e2e.RegistrationTest","","com.coursemanagement.integration.e2e.RegistrationTest","testRegistrationFlow","Test user activation by confirmation token from email",""
"passed","Sat Feb 17 13:38:05 GMT 2024","Sat Feb 17 13:38:05 GMT 2024","9","","com.coursemanagement.unit.service.LessonServiceImplTest","","com.coursemanagement.unit.service.LessonServiceImplTest","testGetUserLessonsWithContentPerCourse","Test get user lessons with detailed information",""
"passed","Sat Feb 17 13:38:02 GMT 2024","Sat Feb 17 13:38:02 GMT 2024","11","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminUserCoursesEndpoint","Test valid get user courses by user id request",""
"passed","Sat Feb 17 13:37:53 GMT 2024","Sat Feb 17 13:37:53 GMT 2024","117","","com.coursemanagement.unit.security.ApplicationUserDetailsServiceTest","","com.coursemanagement.unit.security.ApplicationUserDetailsServiceTest","testLoadUserByEmail","Test load user by email",""
"passed","Sat Feb 17 13:37:53 GMT 2024","Sat Feb 17 13:37:53 GMT 2024","819","","com.coursemanagement.unit.security.AuthenticationServiceImplTest","","com.coursemanagement.unit.security.AuthenticationServiceImplTest","testEmailAlreadyExist","Test existing email validation",""
"passed","Sat Feb 17 13:37:51 GMT 2024","Sat Feb 17 13:37:51 GMT 2024","37","","com.coursemanagement.integration.repository.UserCourseRepositoryTest","","com.coursemanagement.integration.repository.UserCourseRepositoryTest","testFindUserCourseByUserIdAndCourseCode_Course_Is_Fetched","Test find user course by user id and course code with fetched course",""
"passed","Sat Feb 17 13:37:49 GMT 2024","Sat Feb 17 13:37:49 GMT 2024","1","","com.coursemanagement.integration.e2e.RegistrationTest","","com.coursemanagement.integration.e2e.RegistrationTest","testRegistrationFlow","Test email confirmation receiving",""
"passed","Sat Feb 17 13:38:01 GMT 2024","Sat Feb 17 13:38:01 GMT 2024","7","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testUserCoursesEndpoint","Test unauthorized access to endpoint",""
"passed","Sat Feb 17 13:37:59 GMT 2024","Sat Feb 17 13:37:59 GMT 2024","4","","com.coursemanagement.unit.resource.AuthenticationControllerTest","","com.coursemanagement.unit.resource.AuthenticationControllerTest","testRegistrationEndpoint_InvalidRequest","Test empty email login request",""
"passed","Sat Feb 17 13:37:42 GMT 2024","Sat Feb 17 13:37:42 GMT 2024","40","","com.coursemanagement.integration.e2e.AuthenticationTest","","com.coursemanagement.integration.e2e.AuthenticationTest","testUserAuthenticationFlow","Test user login without email",""
"passed","Sat Feb 17 13:37:49 GMT 2024","Sat Feb 17 13:37:49 GMT 2024","41","","com.coursemanagement.integration.e2e.RegistrationTest","","com.coursemanagement.integration.e2e.RegistrationTest","testRegistrationFlow","Test user registration with empty password",""
"passed","Sat Feb 17 13:38:05 GMT 2024","Sat Feb 17 13:38:06 GMT 2024","175","","com.coursemanagement.unit.service.ResetPasswordServiceImplTest","","com.coursemanagement.unit.service.ResetPasswordServiceImplTest","testResetPasswordFlows","Test reset password",""
"passed","Sat Feb 17 13:38:02 GMT 2024","Sat Feb 17 13:38:02 GMT 2024","17","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminAllUsersEndpoint","Test exception deserialization",""
"passed","Sat Feb 17 13:38:01 GMT 2024","Sat Feb 17 13:38:01 GMT 2024","15","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testUserCourseFinalMarkEndpoint","Test exception deserialization",""
"passed","Sat Feb 17 13:37:42 GMT 2024","Sat Feb 17 13:37:42 GMT 2024","145","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","testBadFeedbackSubmissionFlow","Test submission by a student",""
"passed","Sat Feb 17 13:37:59 GMT 2024","Sat Feb 17 13:37:59 GMT 2024","12","","Email confirmation endpoint tests","","com.coursemanagement.unit.resource.AuthenticationControllerTest$EmailConfirmationEndpointTests","testEmailConfirmationEndpoint_InvalidToken","Test email confirmation endpoint with invalid confirmation token",""
"passed","Sat Feb 17 13:37:52 GMT 2024","Sat Feb 17 13:37:52 GMT 2024","35","","com.coursemanagement.integration.repository.CourseRepositoryTest","","com.coursemanagement.integration.repository.CourseRepositoryTest","testFindCourseByCode_User_Roles_Are_Fetched","Test find course by code with fetched user roles",""
"passed","Sat Feb 17 13:37:49 GMT 2024","Sat Feb 17 13:37:49 GMT 2024","6","","com.coursemanagement.integration.e2e.RegistrationTest","","com.coursemanagement.integration.e2e.RegistrationTest","testRegistrationFlow","Test user is not registered before registration",""
"passed","Sat Feb 17 13:37:59 GMT 2024","Sat Feb 17 13:37:59 GMT 2024","25","","Email confirmation endpoint tests","","com.coursemanagement.unit.resource.AuthenticationControllerTest$EmailConfirmationEndpointTests","testEmailConfirmationEndpoint_TokenIsPresent","Test email confirmation endpoint with valid confirmation token",""
"passed","Sat Feb 17 13:38:03 GMT 2024","Sat Feb 17 13:38:03 GMT 2024","54","","com.coursemanagement.unit.resource.LessonResourceTest","","com.coursemanagement.unit.resource.LessonResourceTest","testAssignMarkEndpoint","Test valid mark assigment request",""
"passed","Sat Feb 17 13:38:05 GMT 2024","Sat Feb 17 13:38:05 GMT 2024","1","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","testUserAssociationAccess","Test admin access to a course when the requested user doesn't have access",""
"passed","Sat Feb 17 13:37:50 GMT 2024","Sat Feb 17 13:37:50 GMT 2024","48","","com.coursemanagement.integration.repository.UserRepositoryTest","","com.coursemanagement.integration.repository.UserRepositoryTest","testFindUserByEmail_Roles_Are_Fetched","Test find user by email with fetched roles",""
"passed","Sat Feb 17 13:37:58 GMT 2024","Sat Feb 17 13:37:58 GMT 2024","11","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","testResetPasswordEndpoints_InvalidRequest","Test reset password endpoint without password",""
"passed","Sat Feb 17 13:38:04 GMT 2024","Sat Feb 17 13:38:04 GMT 2024","2","","Test enroll student in courses","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$TestStudentCourseEnrollment","testEnrollStudentInCourse_Success","Requested one new course in addition to 4 existing",""
"passed","Sat Feb 17 13:37:59 GMT 2024","Sat Feb 17 13:37:59 GMT 2024","16","","User registration endpoint tests","","com.coursemanagement.unit.resource.AuthenticationControllerTest$RegistrationEndpointTests","testRegistrationEndpoint_ValidRequest","Test registration endpoint valid request",""
"passed","Sat Feb 17 13:38:05 GMT 2024","Sat Feb 17 13:38:05 GMT 2024","16","","com.coursemanagement.unit.service.EmailServiceImplTest","","com.coursemanagement.unit.service.EmailServiceImplTest","testEmailCreation","Test email confirmation",""
"passed","Sat Feb 17 13:38:01 GMT 2024","Sat Feb 17 13:38:01 GMT 2024","20","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testUserLessonPerCourseEndpoint","Test unauthorized access to endpoint",""
"passed","Sat Feb 17 13:37:56 GMT 2024","Sat Feb 17 13:37:56 GMT 2024","46","","com.coursemanagement.unit.resource.CourseManagementResourceTest","","com.coursemanagement.unit.resource.CourseManagementResourceTest","testAssignInstructorToCourseEndpoint","Test exception deserialization",""
"passed","Sat Feb 17 13:38:05 GMT 2024","Sat Feb 17 13:38:05 GMT 2024","1","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","testUserAssociationAccess","Test admin access to a course when the requested user have access",""
"passed","Sat Feb 17 13:38:00 GMT 2024","Sat Feb 17 13:38:00 GMT 2024","25","","com.coursemanagement.unit.resource.UserResourceTest","","com.coursemanagement.unit.resource.UserResourceTest","testCurrentUserEndpoint","Test valid current user request",""
"passed","Sat Feb 17 13:37:46 GMT 2024","Sat Feb 17 13:37:46 GMT 2024","37","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testBadMarkAssignmentFlow","Test mark assignment without specifying a lesson",""
"passed","Sat Feb 17 13:38:05 GMT 2024","Sat Feb 17 13:38:05 GMT 2024","0","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","testUserAssociationAccess","Test user access to their lesson when the current user is different",""
"passed","Sat Feb 17 13:37:52 GMT 2024","Sat Feb 17 13:37:52 GMT 2024","45","","com.coursemanagement.integration.repository.CourseRepositoryTest","","com.coursemanagement.integration.repository.CourseRepositoryTest","testFindAllCoursesByCodeIn_UserCourses_Are_Fetched","Test find all courses by codes with fetched user courses",""
"passed","Sat Feb 17 13:37:59 GMT 2024","Sat Feb 17 13:37:59 GMT 2024","9","","com.coursemanagement.unit.resource.AuthenticationControllerTest","","com.coursemanagement.unit.resource.AuthenticationControllerTest","testRegistrationEndpoint_InvalidRequest","Test null password registration request",""
"passed","Sat Feb 17 13:37:46 GMT 2024","Sat Feb 17 13:37:46 GMT 2024","42","","com.coursemanagement.integration.e2e.HomeworkManagementTest","","com.coursemanagement.integration.e2e.HomeworkManagementTest","testHomeworkDownloadingFlow","Test homework downloading by another student",""
"passed","Sat Feb 17 13:38:06 GMT 2024","Sat Feb 17 13:38:06 GMT 2024","3","","Token confirmation","","com.coursemanagement.unit.service.ConfirmationTokenServiceImplTest$TokenConfirmationTests","testThrowSystemExceptionWhenTokenAndTypeDoNotExist","Test throwing system exception when token doesn't exist 1 token type = EMAIL_CONFIRMATION",""
"passed","Sat Feb 17 13:38:05 GMT 2024","Sat Feb 17 13:38:05 GMT 2024","7","","com.coursemanagement.unit.service.UserCourseServiceImplTest","","com.coursemanagement.unit.service.UserCourseServiceImplTest","testGetUserCourse","Test get students by course",""
"passed","Sat Feb 17 13:38:01 GMT 2024","Sat Feb 17 13:38:01 GMT 2024","64","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testUserLessonPerCourseEndpoint","Test valid user lessons per course request",""
"passed","Sat Feb 17 13:38:05 GMT 2024","Sat Feb 17 13:38:05 GMT 2024","1","","com.coursemanagement.unit.service.UserServiceImplTest","","com.coursemanagement.unit.service.UserServiceImplTest","testGetUser","Test resolve current user",""
