"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 27 18:41:29 GMT 2024","Sat Jan 27 18:41:29 GMT 2024","49","","com.coursemanagement.integration.repository.LessonMarkRepositoryTest","","com.coursemanagement.integration.repository.LessonMarkRepositoryTest","testFindLessonMarkById_Instructor_Is_Fetched","Test find lesson mark by id with fetched instructor",""
"passed","Sat Jan 27 18:41:39 GMT 2024","Sat Jan 27 18:41:39 GMT 2024","90","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testValidMarkAssignmentRequest","Test valid mark assignment request [5] Test valid mark assignment (AVERAGE) by instructor",""
"passed","Sat Jan 27 18:41:09 GMT 2024","Sat Jan 27 18:41:09 GMT 2024","1","","com.coursemanagement.unit.service.HomeworkServiceImplTest","","com.coursemanagement.unit.service.HomeworkServiceImplTest","testHomeworkManagement","Test user is not associated with lesson during uploading",""
"passed","Sat Jan 27 18:41:17 GMT 2024","Sat Jan 27 18:41:17 GMT 2024","6","","com.coursemanagement.unit.resource.CourseManagementResourceTest","","com.coursemanagement.unit.resource.CourseManagementResourceTest","testCourseCompletionEndpoint","Test unauthorized access to endpoint",""
"passed","Sat Jan 27 18:41:07 GMT 2024","Sat Jan 27 18:41:07 GMT 2024","7","","com.coursemanagement.unit.security.AuthenticationServiceImplTest","","com.coursemanagement.unit.security.AuthenticationServiceImplTest","testAuthenticateUser","Test authenticate user",""
"passed","Sat Jan 27 18:41:34 GMT 2024","Sat Jan 27 18:41:34 GMT 2024","69","","com.coursemanagement.integration.e2e.InstructorAssignmentTest","","com.coursemanagement.integration.e2e.InstructorAssignmentTest","testInstructorAssignmentFlow","Test assign instructor to non-existing course",""
"passed","Sat Jan 27 18:41:38 GMT 2024","Sat Jan 27 18:41:38 GMT 2024","139","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testValidMarkAssignmentRequest","Test valid mark assignment request [1] Test valid mark assignment (POOR) by instructor",""
"passed","Sat Jan 27 18:41:14 GMT 2024","Sat Jan 27 18:41:14 GMT 2024","10","","com.coursemanagement.unit.resource.UserResourceTest","","com.coursemanagement.unit.resource.UserResourceTest","testCurrentUserEndpoint","Test valid current user request",""
"passed","Sat Jan 27 18:41:13 GMT 2024","Sat Jan 27 18:41:13 GMT 2024","4","","com.coursemanagement.unit.resource.AuthenticationControllerTest","","com.coursemanagement.unit.resource.AuthenticationControllerTest","testRegistrationEndpoint_InvalidRequest","Test empty password registration request",""
"broken","Sat Jan 27 18:41:40 GMT 2024","Sat Jan 27 18:41:41 GMT 2024","110","","com.coursemanagement.integration.e2e.CourseCompletionTest","","com.coursemanagement.integration.e2e.CourseCompletionTest","testCourseCompletionFlow","Test course completion when all lessons are marked below allowed percent",""
"passed","Sat Jan 27 18:41:37 GMT 2024","Sat Jan 27 18:41:37 GMT 2024","40","","com.coursemanagement.integration.e2e.HomeworkManagementTest","","com.coursemanagement.integration.e2e.HomeworkManagementTest","testHomeworkDownloadingFlow","Test homework downloading by another student",""
"passed","Sat Jan 27 18:41:15 GMT 2024","Sat Jan 27 18:41:15 GMT 2024","16","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminAssignRoleEndpoint","Test unauthorized access to admins endpoint",""
"passed","Sat Jan 27 18:41:35 GMT 2024","Sat Jan 27 18:41:36 GMT 2024","93","","com.coursemanagement.integration.e2e.RoleAssignmentTest","","com.coursemanagement.integration.e2e.RoleAssignmentTest","testSuccessfulRoleAssignmentFlow","Test successful role assignment flow [5] role assignment = RoleAssignmentDto[userId=5, roles=[ADMIN, INSTRUCTOR]]",""
"passed","Sat Jan 27 18:41:08 GMT 2024","Sat Jan 27 18:41:08 GMT 2024","4","","com.coursemanagement.unit.service.FileServiceImplTest","","com.coursemanagement.unit.service.FileServiceImplTest","testFileCreation","Test file creation",""
"passed","Sat Jan 27 18:41:06 GMT 2024","Sat Jan 27 18:41:06 GMT 2024","128","","com.coursemanagement.unit.security.JwtServiceImplTest","","com.coursemanagement.unit.security.JwtServiceImplTest","testJwtGeneration","Test jwt generation",""
"passed","Sat Jan 27 18:41:12 GMT 2024","Sat Jan 27 18:41:12 GMT 2024","5","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","testResetPasswordEndpoints_InvalidRequest","Test reset password endpoint without password",""
"broken","Sat Jan 27 18:41:40 GMT 2024","Sat Jan 27 18:41:40 GMT 2024","110","","com.coursemanagement.integration.e2e.CourseCompletionTest","","com.coursemanagement.integration.e2e.CourseCompletionTest","testCourseCompletionFlow","Test course completion request without student id",""
"passed","Sat Jan 27 18:41:08 GMT 2024","Sat Jan 27 18:41:08 GMT 2024","3","","Test student course completion","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$TestStudentCourseCompletion","testCompleteStudentCourseValidation","Not all lessons are graded",""
"passed","Sat Jan 27 18:41:14 GMT 2024","Sat Jan 27 18:41:14 GMT 2024","2","","com.coursemanagement.unit.resource.UserResourceTest","","com.coursemanagement.unit.resource.UserResourceTest","testCurrentUserEndpoint","Test unauthorized access to endpoint",""
"passed","Sat Jan 27 18:41:15 GMT 2024","Sat Jan 27 18:41:15 GMT 2024","5","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminUserCourseDetailsEndpoint","Test exception deserialization",""
"passed","Sat Jan 27 18:41:13 GMT 2024","Sat Jan 27 18:41:13 GMT 2024","2","","com.coursemanagement.unit.resource.AuthenticationControllerTest","","com.coursemanagement.unit.resource.AuthenticationControllerTest","testRegistrationEndpoint_InvalidRequest","Test null email login request",""
"passed","Sat Jan 27 18:41:17 GMT 2024","Sat Jan 27 18:41:17 GMT 2024","7","","com.coursemanagement.unit.resource.CourseManagementResourceTest","","com.coursemanagement.unit.resource.CourseManagementResourceTest","testCourseCompletionEndpoint","Test exception deserialization",""
"passed","Sat Jan 27 18:41:41 GMT 2024","Sat Jan 27 18:41:41 GMT 2024","38","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","testBadFeedbackSubmissionFlow","Test submission by a new user",""
"broken","Sat Jan 27 18:41:38 GMT 2024","Sat Jan 27 18:41:38 GMT 2024","117","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testBadMarkAssignmentFlow","Test mark assignment without specifying a student",""
"passed","Sat Jan 27 18:41:12 GMT 2024","Sat Jan 27 18:41:12 GMT 2024","75","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","testResetPasswordRequestEndpoint_ValidParameter","Test reset password request endpoint with valid parameter",""
"passed","Sat Jan 27 18:41:41 GMT 2024","Sat Jan 27 18:41:41 GMT 2024","68","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","testValidFeedbackSubmissionFlow","Test submission by an instructor",""
"passed","Sat Jan 27 18:41:09 GMT 2024","Sat Jan 27 18:41:09 GMT 2024","1","","com.coursemanagement.unit.service.LessonServiceImplTest","","com.coursemanagement.unit.service.LessonServiceImplTest","testGetUserLessonsWithContentPerCourse","Test mark assignment validation when student doesn't have access to lesson",""
"passed","Sat Jan 27 18:41:16 GMT 2024","Sat Jan 27 18:41:16 GMT 2024","9","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testStudentsPerCourseEndpoint","Test exception deserialization",""
"passed","Sat Jan 27 18:41:07 GMT 2024","Sat Jan 27 18:41:07 GMT 2024","21","","com.coursemanagement.unit.service.CourseServiceImplTest","","com.coursemanagement.unit.service.CourseServiceImplTest","testAddUserToCourses","Test add user to courses",""
"passed","Sat Jan 27 18:41:16 GMT 2024","Sat Jan 27 18:41:16 GMT 2024","10","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testUserCourseFinalMarkEndpoint","Test exception deserialization",""
"passed","Sat Jan 27 18:41:13 GMT 2024","Sat Jan 27 18:41:13 GMT 2024","4","","com.coursemanagement.unit.resource.AuthenticationControllerTest","","com.coursemanagement.unit.resource.AuthenticationControllerTest","testRegistrationEndpoint_InvalidRequest","Test null password registration request",""
"passed","Sat Jan 27 18:41:07 GMT 2024","Sat Jan 27 18:41:07 GMT 2024","10","","com.coursemanagement.unit.service.UserCourseServiceImplTest","","com.coursemanagement.unit.service.UserCourseServiceImplTest","testGetUserCourse","Test get user course by user and course",""
"passed","Sat Jan 27 18:41:08 GMT 2024","Sat Jan 27 18:41:08 GMT 2024","1","","Token confirmation","","com.coursemanagement.unit.service.ConfirmationTokenServiceImplTest$TokenConfirmationTests","testThrowSystemExceptionWhenTokenIsInvalid","Test token: EMAIL_CONFIRMATION with status: ACTIVATED expired: false",""
"passed","Sat Jan 27 18:41:12 GMT 2024","Sat Jan 27 18:41:12 GMT 2024","3","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","testResetPasswordEndpoints_InvalidRequest","Test reset password confirm endpoint without token parameter",""
"passed","Sat Jan 27 18:41:08 GMT 2024","Sat Jan 27 18:41:08 GMT 2024","2","","Test student course completion","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$TestStudentCourseCompletion","testCompleteStudentCourseValidation","Final course mark is bellow min course passing mark",""
"passed","Sat Jan 27 18:41:08 GMT 2024","Sat Jan 27 18:41:08 GMT 2024","55","","com.coursemanagement.unit.service.FileServiceImplTest","","com.coursemanagement.unit.service.FileServiceImplTest","testGetFileById","Test get file by id",""
"passed","Sat Jan 27 18:41:07 GMT 2024","Sat Jan 27 18:41:07 GMT 2024","48","","com.coursemanagement.unit.service.UserCourseServiceImplTest","","com.coursemanagement.unit.service.UserCourseServiceImplTest","testSaveUserCourse","Test save user course",""
"passed","Sat Jan 27 18:41:41 GMT 2024","Sat Jan 27 18:41:41 GMT 2024","44","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","testBadFeedbackSubmissionFlow","Test submission without specifying a course",""
"passed","Sat Jan 27 18:41:13 GMT 2024","Sat Jan 27 18:41:13 GMT 2024","20","","com.coursemanagement.unit.resource.LessonResourceTest","","com.coursemanagement.unit.resource.LessonResourceTest","testAssignMarkEndpoint","Test empty body request",""
"passed","Sat Jan 27 18:41:12 GMT 2024","Sat Jan 27 18:41:12 GMT 2024","180","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","testResetPasswordEndpoint_ValidRequest","Test reset password endpoint with valid request",""
"passed","Sat Jan 27 18:41:13 GMT 2024","Sat Jan 27 18:41:13 GMT 2024","14","","Email confirmation endpoint tests","","com.coursemanagement.unit.resource.AuthenticationControllerTest$EmailConfirmationEndpointTests","testEmailConfirmationEndpoint_TokenIsPresent","Test email confirmation endpoint with valid confirmation token",""
"passed","Sat Jan 27 18:41:09 GMT 2024","Sat Jan 27 18:41:09 GMT 2024","2","","com.coursemanagement.unit.service.UserServiceImplTest","","com.coursemanagement.unit.service.UserServiceImplTest","testGetUser","Test get user by id",""
"passed","Sat Jan 27 18:41:07 GMT 2024","Sat Jan 27 18:41:07 GMT 2024","9","","com.coursemanagement.unit.service.UserCourseServiceImplTest","","com.coursemanagement.unit.service.UserCourseServiceImplTest","testGetUserCourse","Test get user course summaries by user",""
"passed","Sat Jan 27 18:41:15 GMT 2024","Sat Jan 27 18:41:15 GMT 2024","20","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminAssignRoleEndpoint","Test valid role assigment request",""
