"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 20 08:17:46 GMT 2024","Tue Feb 20 08:17:46 GMT 2024","7","","com.coursemanagement.integration.e2e.ResetPasswordTest","","com.coursemanagement.integration.e2e.ResetPasswordTest","testResetPasswordFlow","Test confirmation token creation",""
"passed","Tue Feb 20 08:18:06 GMT 2024","Tue Feb 20 08:18:06 GMT 2024","2","","com.coursemanagement.unit.service.HomeworkServiceImplTest","","com.coursemanagement.unit.service.HomeworkServiceImplTest","testHomeworkDownloading","Test homework file downloading",""
"passed","Tue Feb 20 08:18:06 GMT 2024","Tue Feb 20 08:18:06 GMT 2024","3","","Test instructor assigment","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$InstructorAssigmentTests","testShouldPassInstructorAssigment_ValidUserRole","Test assign user with role instructor to course",""
"passed","Tue Feb 20 08:17:53 GMT 2024","Tue Feb 20 08:17:53 GMT 2024","40","","com.coursemanagement.integration.repository.LessonMarkRepositoryTest","","com.coursemanagement.integration.repository.LessonMarkRepositoryTest","testFindLessonMarkById_Instructor_Is_Fetched","Test find lesson mark by id with fetched instructor",""
"passed","Tue Feb 20 08:17:49 GMT 2024","Tue Feb 20 08:17:49 GMT 2024","43","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testBadMarkAssignmentFlow","Test mark assignment without specifying mark",""
"passed","Tue Feb 20 08:18:05 GMT 2024","Tue Feb 20 08:18:05 GMT 2024","7","","com.coursemanagement.unit.service.CourseServiceImplTest","","com.coursemanagement.unit.service.CourseServiceImplTest","testGetCourseFinalMark","Test get course final mark 1 user course status = STARTED",""
"passed","Tue Feb 20 08:18:01 GMT 2024","Tue Feb 20 08:18:01 GMT 2024","4","","com.coursemanagement.unit.resource.AuthenticationControllerTest","","com.coursemanagement.unit.resource.AuthenticationControllerTest","testRegistrationEndpoint_InvalidRequest","Test null password login request",""
"passed","Tue Feb 20 08:18:04 GMT 2024","Tue Feb 20 08:18:04 GMT 2024","21","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminAssignRoleEndpoint","Test valid role assigment request",""
"passed","Tue Feb 20 08:18:06 GMT 2024","Tue Feb 20 08:18:06 GMT 2024","1","","com.coursemanagement.unit.service.MarkServiceImplTest","","com.coursemanagement.unit.service.MarkServiceImplTest","testGetMarks","Test get student course mark without lesson marks",""
"passed","Tue Feb 20 08:17:47 GMT 2024","Tue Feb 20 08:17:47 GMT 2024","113","","com.coursemanagement.integration.e2e.CourseCompletionTest","","com.coursemanagement.integration.e2e.CourseCompletionTest","testCourseCompletionFlow","Test course completion when all lessons are marked above allowed percent",""
"passed","Tue Feb 20 08:18:06 GMT 2024","Tue Feb 20 08:18:06 GMT 2024","2","","Test student course completion","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$TestStudentCourseCompletion","testCompleteStudentCourseValidation","Not all lessons are graded",""
"passed","Tue Feb 20 08:17:54 GMT 2024","Tue Feb 20 08:17:54 GMT 2024","37","","com.coursemanagement.integration.repository.UserCourseRepositoryTest","","com.coursemanagement.integration.repository.UserCourseRepositoryTest","testFindUserCourseByUserIdAndCourseCode_Course_Is_Fetched","Test find user course by user id and course code with fetched course",""
"passed","Tue Feb 20 08:17:49 GMT 2024","Tue Feb 20 08:17:49 GMT 2024","106","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testValidMarkAssignmentRequest","Test valid mark assignment request [2] Test valid mark assignment (POOR) by admin",""
"passed","Tue Feb 20 08:17:59 GMT 2024","Tue Feb 20 08:17:59 GMT 2024","15","","com.coursemanagement.unit.resource.HomeworkResourceTest","","com.coursemanagement.unit.resource.HomeworkResourceTest","testDownloadHomeworkEndpoint","Test valid homework downloading request",""
"passed","Tue Feb 20 08:18:06 GMT 2024","Tue Feb 20 08:18:06 GMT 2024","7","","com.coursemanagement.unit.service.UserCourseServiceImplTest","","com.coursemanagement.unit.service.UserCourseServiceImplTest","testGetUserCourse","Test get user course by user and course",""
"passed","Tue Feb 20 08:18:06 GMT 2024","Tue Feb 20 08:18:06 GMT 2024","2","","Test student course completion","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$TestStudentCourseCompletion","testCompleteStudentCourseValidation","Final course mark is min course passing mark",""
"passed","Tue Feb 20 08:18:06 GMT 2024","Tue Feb 20 08:18:06 GMT 2024","0","","com.coursemanagement.unit.service.HomeworkServiceImplTest","","com.coursemanagement.unit.service.HomeworkServiceImplTest","testHomeworkManagement","Test user is not associated with lesson during uploading",""
"passed","Tue Feb 20 08:18:07 GMT 2024","Tue Feb 20 08:18:07 GMT 2024","1","","com.coursemanagement.unit.service.ResetPasswordServiceImplTest","","com.coursemanagement.unit.service.ResetPasswordServiceImplTest","testResetPasswordFlows","Test reset password confirmation token creation",""
"passed","Tue Feb 20 08:18:06 GMT 2024","Tue Feb 20 08:18:06 GMT 2024","1","","com.coursemanagement.unit.service.EncryptionServiceImplTest","","com.coursemanagement.unit.service.EncryptionServiceImplTest","testUrlTokenEncryption","Test throwing exception while token encryption",""
"passed","Tue Feb 20 08:17:47 GMT 2024","Tue Feb 20 08:17:47 GMT 2024","40","","com.coursemanagement.integration.e2e.CourseCompletionTest","","com.coursemanagement.integration.e2e.CourseCompletionTest","testCourseCompletionFlow","Test course completion when all lessons are marked below allowed percent",""
"passed","Tue Feb 20 08:18:04 GMT 2024","Tue Feb 20 08:18:04 GMT 2024","12","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminUserCourseDetailsEndpoint","Test exception deserialization",""
"passed","Tue Feb 20 08:17:50 GMT 2024","Tue Feb 20 08:17:50 GMT 2024","51","","com.coursemanagement.integration.e2e.InstructorAssignmentTest","","com.coursemanagement.integration.e2e.InstructorAssignmentTest","testInstructorAssignmentFlow","Test assign instructor to already assigned course",""
"passed","Tue Feb 20 08:18:06 GMT 2024","Tue Feb 20 08:18:06 GMT 2024","1","","Test enroll student in courses","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$TestStudentCourseEnrollment","testEnrollStudentCourseAccessControl_ThrowException","Requested by admin for instructor",""
"passed","Tue Feb 20 08:17:48 GMT 2024","Tue Feb 20 08:17:48 GMT 2024","111","","com.coursemanagement.integration.e2e.HomeworkManagementTest","","com.coursemanagement.integration.e2e.HomeworkManagementTest","testHomeworkUploadingFlow","Test homework uploading to not associated lesson",""
"passed","Tue Feb 20 08:17:47 GMT 2024","Tue Feb 20 08:17:48 GMT 2024","63","","com.coursemanagement.integration.e2e.CourseCompletionTest","","com.coursemanagement.integration.e2e.CourseCompletionTest","testCourseCompletionFlow","Test course completion when not all lessons are marked",""
"passed","Tue Feb 20 08:17:59 GMT 2024","Tue Feb 20 08:17:59 GMT 2024","56","","com.coursemanagement.unit.resource.HomeworkResourceTest","","com.coursemanagement.unit.resource.HomeworkResourceTest","testUploadHomeworkEndpoint","Test valid homework uploading request with text file",""
"passed","Tue Feb 20 08:18:06 GMT 2024","Tue Feb 20 08:18:06 GMT 2024","3","","Test enroll student in courses","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$TestStudentCourseEnrollment","testEnrollStudentCourseAccessControl_ThrowException","Requested by admin for user without roles",""
"passed","Tue Feb 20 08:17:50 GMT 2024","Tue Feb 20 08:17:50 GMT 2024","64","","com.coursemanagement.integration.e2e.CourseEnrollmentTest","","com.coursemanagement.integration.e2e.CourseEnrollmentTest","testCourseEnrollmentFlow","Test enroll one more course to the end of the Limit",""
"passed","Tue Feb 20 08:17:51 GMT 2024","Tue Feb 20 08:17:51 GMT 2024","6","","com.coursemanagement.integration.e2e.RegistrationTest","","com.coursemanagement.integration.e2e.RegistrationTest","testRegistrationFlow","Test user is not registered before registration",""
"passed","Tue Feb 20 08:17:45 GMT 2024","Tue Feb 20 08:17:45 GMT 2024","87","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","testBadFeedbackSubmissionFlow","Test submission without specifying an instructor",""
"passed","Tue Feb 20 08:17:47 GMT 2024","Tue Feb 20 08:17:47 GMT 2024","30","","com.coursemanagement.integration.e2e.ResetPasswordTest","","com.coursemanagement.integration.e2e.ResetPasswordTest","testResetPasswordFlow","Test empty email request",""
"passed","Tue Feb 20 08:18:01 GMT 2024","Tue Feb 20 08:18:01 GMT 2024","6","","com.coursemanagement.unit.resource.AuthenticationControllerTest","","com.coursemanagement.unit.resource.AuthenticationControllerTest","testRegistrationEndpoint_InvalidRequest","Test null email registration request",""
"passed","Tue Feb 20 08:18:05 GMT 2024","Tue Feb 20 08:18:05 GMT 2024","1","","com.coursemanagement.unit.service.FeedbackServiceImplTest","","com.coursemanagement.unit.service.FeedbackServiceImplTest","testFeedbackSubmission","Test student is not associated with course",""
"passed","Tue Feb 20 08:17:46 GMT 2024","Tue Feb 20 08:17:46 GMT 2024","26","","com.coursemanagement.integration.e2e.RoleAssignmentTest","","com.coursemanagement.integration.e2e.RoleAssignmentTest","testFailureRoleAssignmentFlow","Test user id is null",""
"passed","Tue Feb 20 08:17:55 GMT 2024","Tue Feb 20 08:17:55 GMT 2024","101","","com.coursemanagement.unit.security.ApplicationUserDetailsServiceTest","","com.coursemanagement.unit.security.ApplicationUserDetailsServiceTest","testLoadUserByEmail","Test load user by email",""
"passed","Tue Feb 20 08:18:07 GMT 2024","Tue Feb 20 08:18:07 GMT 2024","1","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","testUserAssociationAccess","Test admin access to a lesson file when the requested user have access",""
"passed","Tue Feb 20 08:17:48 GMT 2024","Tue Feb 20 08:17:48 GMT 2024","44","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testBadMarkAssignmentFlow","Test mark assignment without specifying an instructor",""
"passed","Tue Feb 20 08:17:58 GMT 2024","Tue Feb 20 08:17:58 GMT 2024","51","","com.coursemanagement.unit.resource.CourseManagementResourceTest","","com.coursemanagement.unit.resource.CourseManagementResourceTest","testCourseEnrollmentsEndpoint","Test valid course enrollment request",""
"passed","Tue Feb 20 08:18:03 GMT 2024","Tue Feb 20 08:18:03 GMT 2024","22","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testUserCoursesByCourseCodeEndpoint","Test exception deserialization",""
"passed","Tue Feb 20 08:18:05 GMT 2024","Tue Feb 20 08:18:05 GMT 2024","84","","com.coursemanagement.unit.service.FileServiceImplTest","","com.coursemanagement.unit.service.FileServiceImplTest","testCreateFileWithIOException","Test create file with IO exception",""
"passed","Tue Feb 20 08:18:07 GMT 2024","Tue Feb 20 08:18:07 GMT 2024","4","","Token confirmation","","com.coursemanagement.unit.service.ConfirmationTokenServiceImplTest$TokenConfirmationTests","testFindConfirmationTokenByTokenAndTypeExist","Test token confirmation by token and type when token exists 2 token type = RESET_PASSWORD",""
"passed","Tue Feb 20 08:18:05 GMT 2024","Tue Feb 20 08:18:05 GMT 2024","1","","com.coursemanagement.unit.service.FeedbackServiceImplTest","","com.coursemanagement.unit.service.FeedbackServiceImplTest","testFeedbackSubmission","Test current user is another instructor",""
"passed","Tue Feb 20 08:18:05 GMT 2024","Tue Feb 20 08:18:05 GMT 2024","12","","com.coursemanagement.unit.service.FileServiceImplTest","","com.coursemanagement.unit.service.FileServiceImplTest","testFileSaving","Test file saving",""
"passed","Tue Feb 20 08:18:05 GMT 2024","Tue Feb 20 08:18:05 GMT 2024","136","","com.coursemanagement.unit.service.FileServiceImplTest","","com.coursemanagement.unit.service.FileServiceImplTest","testGetFileById","Test get file by id",""
"passed","Tue Feb 20 08:18:06 GMT 2024","Tue Feb 20 08:18:06 GMT 2024","1","","com.coursemanagement.unit.service.LessonServiceImplTest","","com.coursemanagement.unit.service.LessonServiceImplTest","testGetUserLessonsWithContentPerCourse","Test assign mark to user lesson",""
"passed","Tue Feb 20 08:17:50 GMT 2024","Tue Feb 20 08:17:51 GMT 2024","51","","com.coursemanagement.integration.e2e.CourseInformationTest","","com.coursemanagement.integration.e2e.CourseInformationTest","testGettingCourseInformation","Test student courses",""
"passed","Tue Feb 20 08:18:00 GMT 2024","Tue Feb 20 08:18:00 GMT 2024","2","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","testResetPasswordEndpoints_InvalidRequest","Test reset password endpoint without request body",""
"passed","Tue Feb 20 08:17:45 GMT 2024","Tue Feb 20 08:17:45 GMT 2024","224","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","testValidFeedbackSubmissionFlow","Test submission by an instructor",""
"passed","Tue Feb 20 08:18:01 GMT 2024","Tue Feb 20 08:18:01 GMT 2024","22","","com.coursemanagement.unit.resource.AuthenticationControllerTest","","com.coursemanagement.unit.resource.AuthenticationControllerTest","testRegistrationEndpoint_InvalidRequest","Test empty email registration request",""
"passed","Tue Feb 20 08:17:42 GMT 2024","Tue Feb 20 08:17:43 GMT 2024","1320","","com.coursemanagement.integration.e2e.AuthenticationTest","","com.coursemanagement.integration.e2e.AuthenticationTest","testUserAuthenticationFlow","Test successful admin login",""
"passed","Tue Feb 20 08:17:51 GMT 2024","Tue Feb 20 08:17:51 GMT 2024","244","","com.coursemanagement.integration.e2e.RegistrationTest","","com.coursemanagement.integration.e2e.RegistrationTest","testRegistrationFlow","Test successful user registration",""
"passed","Tue Feb 20 08:18:05 GMT 2024","Tue Feb 20 08:18:05 GMT 2024","170","","com.coursemanagement.unit.service.CourseServiceImplTest","","com.coursemanagement.unit.service.CourseServiceImplTest","testGetCourseByCode","Test get course by course code",""
"passed","Tue Feb 20 08:18:02 GMT 2024","Tue Feb 20 08:18:02 GMT 2024","68","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testUserCoursesEndpoint","Test valid user course request",""
"passed","Tue Feb 20 08:18:04 GMT 2024","Tue Feb 20 08:18:04 GMT 2024","29","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminUserCoursesEndpoint","Test valid get user courses by user id request",""
"passed","Tue Feb 20 08:18:06 GMT 2024","Tue Feb 20 08:18:06 GMT 2024","3","","com.coursemanagement.unit.service.UserCourseServiceImplTest","","com.coursemanagement.unit.service.UserCourseServiceImplTest","testGetUserCourse","Test get user courses by user",""
"passed","Tue Feb 20 08:17:58 GMT 2024","Tue Feb 20 08:17:58 GMT 2024","34","","com.coursemanagement.unit.resource.CourseManagementResourceTest","","com.coursemanagement.unit.resource.CourseManagementResourceTest","testCourseEnrollmentsEndpoint","Test exception deserialization",""
"passed","Tue Feb 20 08:18:03 GMT 2024","Tue Feb 20 08:18:03 GMT 2024","21","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testStudentsPerCourseEndpoint","Test valid students per course request",""
"passed","Tue Feb 20 08:18:02 GMT 2024","Tue Feb 20 08:18:02 GMT 2024","8","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testUserCoursesEndpoint","Test unauthorized access to endpoint",""
"passed","Tue Feb 20 08:17:54 GMT 2024","Tue Feb 20 08:17:55 GMT 2024","378","","com.coursemanagement.unit.security.JwtServiceImplTest","","com.coursemanagement.unit.security.JwtServiceImplTest","testJwtGeneration","Test jwt generation",""
"passed","Tue Feb 20 08:18:01 GMT 2024","Tue Feb 20 08:18:01 GMT 2024","3","","com.coursemanagement.unit.resource.AuthenticationControllerTest","","com.coursemanagement.unit.resource.AuthenticationControllerTest","testRegistrationEndpoint_InvalidRequest","Test empty password registration request",""
"passed","Tue Feb 20 08:17:50 GMT 2024","Tue Feb 20 08:17:50 GMT 2024","74","","com.coursemanagement.integration.e2e.CourseEnrollmentTest","","com.coursemanagement.integration.e2e.CourseEnrollmentTest","testCourseEnrollmentFlow","Test enroll already taken courses",""
"passed","Tue Feb 20 08:18:07 GMT 2024","Tue Feb 20 08:18:07 GMT 2024","121","","Invocation user activation","","com.coursemanagement.unit.service.ConfirmationTokenServiceImplTest$InvocationUserActivationTests","testInvokeUserActivationAfterEmailConfirmation","Test invoke user activation after email confirmation",""
"passed","Tue Feb 20 08:18:07 GMT 2024","Tue Feb 20 08:18:07 GMT 2024","2","","Token confirmation","","com.coursemanagement.unit.service.ConfirmationTokenServiceImplTest$TokenConfirmationTests","testThrowSystemExceptionWhenTokenAndTypeDoNotExist","Test throwing system exception when token doesn't exist 2 token type = RESET_PASSWORD",""
"passed","Tue Feb 20 08:18:01 GMT 2024","Tue Feb 20 08:18:01 GMT 2024","6","","com.coursemanagement.unit.resource.AuthenticationControllerTest","","com.coursemanagement.unit.resource.AuthenticationControllerTest","testRegistrationEndpoint_InvalidRequest","Test null email login request",""
"passed","Tue Feb 20 08:18:06 GMT 2024","Tue Feb 20 08:18:06 GMT 2024","2","","com.coursemanagement.unit.service.LessonServiceImplTest","","com.coursemanagement.unit.service.LessonServiceImplTest","testGetUserLessonsWithContentPerCourse","Test course access validation whn student doesn't have it",""
"passed","Tue Feb 20 08:17:52 GMT 2024","Tue Feb 20 08:17:52 GMT 2024","50","","com.coursemanagement.integration.repository.UserRepositoryTest","","com.coursemanagement.integration.repository.UserRepositoryTest","testFindUserById_Roles_Are_Fetched","Test find user by id with fetched roles",""
"passed","Tue Feb 20 08:17:57 GMT 2024","Tue Feb 20 08:17:57 GMT 2024","31","","com.coursemanagement.unit.resource.CourseManagementResourceTest","","com.coursemanagement.unit.resource.CourseManagementResourceTest","testAssignInstructorToCourseEndpoint","Test empty body request",""
"passed","Tue Feb 20 08:18:06 GMT 2024","Tue Feb 20 08:18:06 GMT 2024","7","","com.coursemanagement.unit.service.LessonServiceImplTest","","com.coursemanagement.unit.service.LessonServiceImplTest","testGetUserLessonsWithContentPerCourse","Test get lessons by course code",""
"passed","Tue Feb 20 08:18:06 GMT 2024","Tue Feb 20 08:18:06 GMT 2024","1","","com.coursemanagement.unit.service.EncryptionServiceImplTest","","com.coursemanagement.unit.service.EncryptionServiceImplTest","testUrlTokenEncryption","Test throwing exception while token decryption",""
"passed","Tue Feb 20 08:17:58 GMT 2024","Tue Feb 20 08:17:58 GMT 2024","5","","com.coursemanagement.unit.resource.CourseManagementResourceTest","","com.coursemanagement.unit.resource.CourseManagementResourceTest","testCourseEnrollmentsEndpoint","Test empty body request",""
"passed","Tue Feb 20 08:17:53 GMT 2024","Tue Feb 20 08:17:53 GMT 2024","66","","com.coursemanagement.integration.repository.UserCourseRepositoryTest","","com.coursemanagement.integration.repository.UserCourseRepositoryTest","testFindUserCoursesByUserId_User_Is_Fetched","Test find user courses by user id with fetched user",""
"passed","Tue Feb 20 08:17:45 GMT 2024","Tue Feb 20 08:17:45 GMT 2024","136","","com.coursemanagement.integration.e2e.RoleAssignmentTest","","com.coursemanagement.integration.e2e.RoleAssignmentTest","testSuccessfulRoleAssignmentFlow","Test successful role assignment flow [1] role assignment = RoleAssignmentDto[userId=5, roles=[]]",""
"passed","Tue Feb 20 08:17:51 GMT 2024","Tue Feb 20 08:17:51 GMT 2024","29","","com.coursemanagement.integration.e2e.RegistrationTest","","com.coursemanagement.integration.e2e.RegistrationTest","testRegistrationFlow","Test user registration with empty password",""
"passed","Tue Feb 20 08:18:02 GMT 2024","Tue Feb 20 08:18:03 GMT 2024","16","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testUserCoursesByCourseCodeEndpoint","Test unauthorized access to endpoint",""
"passed","Tue Feb 20 08:17:46 GMT 2024","Tue Feb 20 08:17:46 GMT 2024","253","","com.coursemanagement.integration.e2e.ResetPasswordTest","","com.coursemanagement.integration.e2e.ResetPasswordTest","testResetPasswordFlow","Test sending request to reset password",""
"passed","Tue Feb 20 08:18:07 GMT 2024","Tue Feb 20 08:18:07 GMT 2024","1","","com.coursemanagement.unit.service.UserServiceImplTest","","com.coursemanagement.unit.service.UserServiceImplTest","testGetUser","Test resolve current user",""
"passed","Tue Feb 20 08:17:50 GMT 2024","Tue Feb 20 08:17:50 GMT 2024","44","","com.coursemanagement.integration.e2e.InstructorAssignmentTest","","com.coursemanagement.integration.e2e.InstructorAssignmentTest","testInstructorAssignmentFlow","Test potential instructor doesn't have respective role",""
"passed","Tue Feb 20 08:17:58 GMT 2024","Tue Feb 20 08:17:58 GMT 2024","17","","com.coursemanagement.unit.resource.CourseManagementResourceTest","","com.coursemanagement.unit.resource.CourseManagementResourceTest","testCourseCompletionEndpoint","Test exception deserialization",""
"passed","Tue Feb 20 08:18:04 GMT 2024","Tue Feb 20 08:18:04 GMT 2024","14","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminUserCoursesEndpoint","Test unauthorized access to admins endpoint",""
"passed","Tue Feb 20 08:18:04 GMT 2024","Tue Feb 20 08:18:04 GMT 2024","11","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminAllUsersEndpoint","Test unauthorized access to admins endpoint",""
"passed","Tue Feb 20 08:17:46 GMT 2024","Tue Feb 20 08:17:46 GMT 2024","24","","com.coursemanagement.integration.e2e.RoleAssignmentTest","","com.coursemanagement.integration.e2e.RoleAssignmentTest","testFailureRoleAssignmentFlow","Test user id and roles are null",""
"passed","Tue Feb 20 08:18:06 GMT 2024","Tue Feb 20 08:18:06 GMT 2024","1","","Test student course completion","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$TestStudentCourseCompletion","testCompleteStudentCourseValidation","Final course mark is bellow min course passing mark",""
"passed","Tue Feb 20 08:18:07 GMT 2024","Tue Feb 20 08:18:07 GMT 2024","0","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","testUserAssociationAccess","Test current user has access to their lesson",""
"passed","Tue Feb 20 08:18:05 GMT 2024","Tue Feb 20 08:18:05 GMT 2024","22","","com.coursemanagement.unit.resource.LessonResourceTest","","com.coursemanagement.unit.resource.LessonResourceTest","testAssignMarkEndpoint","Test unauthorized access to instructor's endpoint",""
"passed","Tue Feb 20 08:18:01 GMT 2024","Tue Feb 20 08:18:01 GMT 2024","31","","User registration endpoint tests","","com.coursemanagement.unit.resource.AuthenticationControllerTest$RegistrationEndpointTests","testRegistrationEndpoint_ValidRequest","Test registration endpoint valid request",""
"passed","Tue Feb 20 08:18:00 GMT 2024","Tue Feb 20 08:18:00 GMT 2024","17","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","testResetPasswordEndpoint_ValidRequest","Test reset password endpoint with valid request",""
"passed","Tue Feb 20 08:18:04 GMT 2024","Tue Feb 20 08:18:04 GMT 2024","8","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminStudentLessonsPerCourseEndpoint","Test unauthorized access to admins endpoint",""
"passed","Tue Feb 20 08:18:00 GMT 2024","Tue Feb 20 08:18:00 GMT 2024","24","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","testResetPasswordRequestEndpoint_ValidParameter","Test reset password request endpoint with valid parameter",""
"passed","Tue Feb 20 08:18:01 GMT 2024","Tue Feb 20 08:18:01 GMT 2024","19","","Email confirmation endpoint tests","","com.coursemanagement.unit.resource.AuthenticationControllerTest$EmailConfirmationEndpointTests","testEmailConfirmationEndpoint_TokenIsPresent","Test email confirmation endpoint with valid confirmation token",""
"passed","Tue Feb 20 08:17:49 GMT 2024","Tue Feb 20 08:17:49 GMT 2024","90","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testValidMarkAssignmentRequest","Test valid mark assignment request [5] Test valid mark assignment (AVERAGE) by instructor",""
"passed","Tue Feb 20 08:18:00 GMT 2024","Tue Feb 20 08:18:00 GMT 2024","3","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","testResetPasswordEndpoints_InvalidRequest","Test reset password request endpoint without email parameter",""
"passed","Tue Feb 20 08:18:06 GMT 2024","Tue Feb 20 08:18:06 GMT 2024","1","","Test enroll student in courses","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$TestStudentCourseEnrollment","testEnrollStudentCourseAccessControl_ThrowException","Requested by instructor for student",""
