"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Jan 31 07:26:52 GMT 2024","Wed Jan 31 07:26:52 GMT 2024","45","","com.coursemanagement.integration.e2e.ResetPasswordTest","","com.coursemanagement.integration.e2e.ResetPasswordTest","testResetPasswordFlow","Test invalid email request",""
"passed","Wed Jan 31 07:26:28 GMT 2024","Wed Jan 31 07:26:28 GMT 2024","16","","User login endpoint tests","","com.coursemanagement.unit.resource.AuthenticationControllerTest$LoginEndpointTests","testLoginEndpoint_BadCredentials","Test login endpoint with bad credentials",""
"passed","Wed Jan 31 07:26:24 GMT 2024","Wed Jan 31 07:26:24 GMT 2024","0","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","testUserAssociationAccess","Test current user doesn't have access to their lesson file",""
"passed","Wed Jan 31 07:26:24 GMT 2024","Wed Jan 31 07:26:24 GMT 2024","57","","com.coursemanagement.unit.service.FileServiceImplTest","","com.coursemanagement.unit.service.FileServiceImplTest","testGetFileById","Test get file by id",""
"passed","Wed Jan 31 07:26:24 GMT 2024","Wed Jan 31 07:26:24 GMT 2024","3","","com.coursemanagement.unit.service.MarkServiceImplTest","","com.coursemanagement.unit.service.MarkServiceImplTest","testGetMarks","Test get student course mark based on lesson marks",""
"passed","Wed Jan 31 07:26:23 GMT 2024","Wed Jan 31 07:26:23 GMT 2024","1","","Token confirmation","","com.coursemanagement.unit.service.ConfirmationTokenServiceImplTest$TokenConfirmationTests","testThrowSystemExceptionWhenTokenIsInvalid","Test token: EMAIL_CONFIRMATION with status: NOT_ACTIVATED expired: true",""
"passed","Wed Jan 31 07:26:24 GMT 2024","Wed Jan 31 07:26:24 GMT 2024","1","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","testUserAssociationAccess","Test admin access to a lesson file when the requested user doesn't have access",""
"passed","Wed Jan 31 07:26:26 GMT 2024","Wed Jan 31 07:26:26 GMT 2024","18","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","testResetPasswordEndpoints_InvalidRequest","Test reset password endpoint without email",""
"passed","Wed Jan 31 07:26:48 GMT 2024","Wed Jan 31 07:26:49 GMT 2024","165","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testBadMarkAssignmentFlow","Test unauthorized mark assignment new user access",""
"passed","Wed Jan 31 07:26:30 GMT 2024","Wed Jan 31 07:26:30 GMT 2024","17","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminAssignRoleEndpoint","Test unauthorized access to admins endpoint",""
"passed","Wed Jan 31 07:26:31 GMT 2024","Wed Jan 31 07:26:31 GMT 2024","16","","com.coursemanagement.unit.resource.CourseResourceTest","","com.coursemanagement.unit.resource.CourseResourceTest","testUserCourseFinalMarkEndpoint","Test exception deserialization",""
"passed","Wed Jan 31 07:26:23 GMT 2024","Wed Jan 31 07:26:23 GMT 2024","15","","com.coursemanagement.unit.service.UserCourseServiceImplTest","","com.coursemanagement.unit.service.UserCourseServiceImplTest","testGetUserCourse","Test get students by course",""
"passed","Wed Jan 31 07:26:26 GMT 2024","Wed Jan 31 07:26:26 GMT 2024","161","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","testResetPasswordEndpoint_ValidRequest","Test reset password endpoint with valid request",""
"passed","Wed Jan 31 07:26:28 GMT 2024","Wed Jan 31 07:26:28 GMT 2024","48","","User login endpoint tests","","com.coursemanagement.unit.resource.AuthenticationControllerTest$LoginEndpointTests","testLoginEndpoint_ValidRequest","Test login endpoint valid request",""
"passed","Wed Jan 31 07:26:24 GMT 2024","Wed Jan 31 07:26:24 GMT 2024","2","","Test student course completion","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$TestStudentCourseCompletion","testCompleteStudentCourseValidation","Final course mark is above course passing mark",""
"passed","Wed Jan 31 07:26:49 GMT 2024","Wed Jan 31 07:26:49 GMT 2024","90","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testValidMarkAssignmentRequest","Test valid mark assignment request [4] Test valid mark assignment (BELOW_AVERAGE) by admin",""
"passed","Wed Jan 31 07:26:47 GMT 2024","Wed Jan 31 07:26:47 GMT 2024","75","","com.coursemanagement.integration.e2e.CourseInformationTest","","com.coursemanagement.integration.e2e.CourseInformationTest","testGettingCourseInformation","Test getting student lesson information with content",""
"passed","Wed Jan 31 07:26:30 GMT 2024","Wed Jan 31 07:26:30 GMT 2024","55","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminUserCoursesEndpoint","Test valid get user courses by user id request",""
"passed","Wed Jan 31 07:26:24 GMT 2024","Wed Jan 31 07:26:24 GMT 2024","5","","com.coursemanagement.unit.service.FileServiceImplTest","","com.coursemanagement.unit.service.FileServiceImplTest","testFileSaving","Test file saving",""
"passed","Wed Jan 31 07:26:51 GMT 2024","Wed Jan 31 07:26:51 GMT 2024","40","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","","com.coursemanagement.integration.e2e.FeedbackSubmissionTest","testBadFeedbackSubmissionFlow","Test submission by a new user",""
"passed","Wed Jan 31 07:26:23 GMT 2024","Wed Jan 31 07:26:23 GMT 2024","0","","com.coursemanagement.unit.service.ResetPasswordServiceImplTest","","com.coursemanagement.unit.service.ResetPasswordServiceImplTest","testResetPasswordFlows","Test email validation during password reset",""
"passed","Wed Jan 31 07:26:23 GMT 2024","Wed Jan 31 07:26:23 GMT 2024","1","","com.coursemanagement.unit.service.FeedbackServiceImplTest","","com.coursemanagement.unit.service.FeedbackServiceImplTest","testFeedbackSubmission","Test student is not associated with course",""
"passed","Wed Jan 31 07:26:25 GMT 2024","Wed Jan 31 07:26:25 GMT 2024","1","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","testUserAssociationAccess","Test user access to their lesson file when the current user is different",""
"passed","Wed Jan 31 07:26:23 GMT 2024","Wed Jan 31 07:26:23 GMT 2024","13","","Old tokens invalidation","","com.coursemanagement.unit.service.ConfirmationTokenServiceImplTest$OldTokenInvalidationTests","testOldTokensInvalidation","Verify old tokens get invalidated when a new confirmation token is created 1 old tokens are invalidated after EMAIL_CONFIRMATION is created",""
"passed","Wed Jan 31 07:26:27 GMT 2024","Wed Jan 31 07:26:27 GMT 2024","13","","com.coursemanagement.unit.resource.LessonResourceTest","","com.coursemanagement.unit.resource.LessonResourceTest","testAssignMarkEndpoint","Test empty body request",""
"passed","Wed Jan 31 07:26:49 GMT 2024","Wed Jan 31 07:26:49 GMT 2024","97","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testValidMarkAssignmentRequest","Test valid mark assignment request [3] Test valid mark assignment (BELOW_AVERAGE) by instructor",""
"passed","Wed Jan 31 07:26:28 GMT 2024","Wed Jan 31 07:26:28 GMT 2024","3","","com.coursemanagement.unit.resource.AuthenticationControllerTest","","com.coursemanagement.unit.resource.AuthenticationControllerTest","testRegistrationEndpoint_InvalidRequest","Test empty password registration request",""
"passed","Wed Jan 31 07:26:24 GMT 2024","Wed Jan 31 07:26:24 GMT 2024","1","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","","com.coursemanagement.unit.service.UserAssociationServiceImplTest","testUserAssociationAccess","Test user access to their lesson when the current user is different",""
"passed","Wed Jan 31 07:26:24 GMT 2024","Wed Jan 31 07:26:24 GMT 2024","1","","com.coursemanagement.unit.service.LessonServiceImplTest","","com.coursemanagement.unit.service.LessonServiceImplTest","testGetUserLessonsWithContentPerCourse","Test course access validation whn student doesn't have it",""
"passed","Wed Jan 31 07:26:30 GMT 2024","Wed Jan 31 07:26:30 GMT 2024","17","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminUserByIdEndpoint","Test valid get user by id request",""
"passed","Wed Jan 31 07:26:28 GMT 2024","Wed Jan 31 07:26:28 GMT 2024","21","","Email confirmation endpoint tests","","com.coursemanagement.unit.resource.AuthenticationControllerTest$EmailConfirmationEndpointTests","testEmailConfirmationEndpoint_TokenIsPresent","Test email confirmation endpoint with valid confirmation token",""
"passed","Wed Jan 31 07:26:23 GMT 2024","Wed Jan 31 07:26:23 GMT 2024","6","","com.coursemanagement.unit.service.UserCourseServiceImplTest","","com.coursemanagement.unit.service.UserCourseServiceImplTest","testGetUserCourse","Test get user courses by user",""
"passed","Wed Jan 31 07:26:21 GMT 2024","Wed Jan 31 07:26:21 GMT 2024","132","","com.coursemanagement.unit.security.JwtServiceImplTest","","com.coursemanagement.unit.security.JwtServiceImplTest","testJwtGeneration","Test jwt generation",""
"passed","Wed Jan 31 07:26:23 GMT 2024","Wed Jan 31 07:26:23 GMT 2024","1","","Token confirmation","","com.coursemanagement.unit.service.ConfirmationTokenServiceImplTest$TokenConfirmationTests","testThrowSystemExceptionWhenTokenIsInvalid","Test token: EMAIL_CONFIRMATION with status: ACTIVATED expired: false",""
"passed","Wed Jan 31 07:26:26 GMT 2024","Wed Jan 31 07:26:26 GMT 2024","11","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","","com.coursemanagement.unit.resource.ResetPasswordControllerTest","testResetPasswordConfirmEndpoint_ValidParameter","Test reset password confirm endpoint with valid parameter",""
"passed","Wed Jan 31 07:26:28 GMT 2024","Wed Jan 31 07:26:28 GMT 2024","7","","com.coursemanagement.unit.resource.AuthenticationControllerTest","","com.coursemanagement.unit.resource.AuthenticationControllerTest","testRegistrationEndpoint_InvalidRequest","Test invalid email login request",""
"passed","Wed Jan 31 07:26:47 GMT 2024","Wed Jan 31 07:26:47 GMT 2024","85","","com.coursemanagement.integration.e2e.RoleAssignmentTest","","com.coursemanagement.integration.e2e.RoleAssignmentTest","testSuccessfulRoleAssignmentFlow","Test successful role assignment flow [3] role assignment = RoleAssignmentDto[userId=2, roles=[STUDENT]]",""
"passed","Wed Jan 31 07:26:32 GMT 2024","Wed Jan 31 07:26:32 GMT 2024","4","","com.coursemanagement.unit.resource.CourseManagementResourceTest","","com.coursemanagement.unit.resource.CourseManagementResourceTest","testCourseEnrollmentsEndpoint","Test unauthorized access to endpoint",""
"passed","Wed Jan 31 07:26:30 GMT 2024","Wed Jan 31 07:26:30 GMT 2024","17","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminAllUsersEndpoint","Test unauthorized access to admins endpoint",""
"passed","Wed Jan 31 07:26:22 GMT 2024","Wed Jan 31 07:26:22 GMT 2024","18","","com.coursemanagement.unit.service.CourseServiceImplTest","","com.coursemanagement.unit.service.CourseServiceImplTest","testAddUserToCourses","Test add user to courses",""
"passed","Wed Jan 31 07:26:50 GMT 2024","Wed Jan 31 07:26:50 GMT 2024","30","","com.coursemanagement.integration.e2e.AuthenticationTest","","com.coursemanagement.integration.e2e.AuthenticationTest","testUserAuthenticationFlow","Test user login without password",""
"passed","Wed Jan 31 07:26:24 GMT 2024","Wed Jan 31 07:26:24 GMT 2024","1","","Test enroll student in courses","","com.coursemanagement.unit.service.CourseManagementServiceImplTest$TestStudentCourseEnrollment","testEnrollStudentCourseAccessControl_ThrowException","Requested by admin for instructor",""
"passed","Wed Jan 31 07:26:42 GMT 2024","Wed Jan 31 07:26:42 GMT 2024","39","","com.coursemanagement.integration.repository.CourseRepositoryTest","","com.coursemanagement.integration.repository.CourseRepositoryTest","testFindCourseByCode_Users_Are_Fetched","Test find course by code with fetched users",""
"passed","Wed Jan 31 07:26:30 GMT 2024","Wed Jan 31 07:26:30 GMT 2024","19","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminUserCoursesEndpoint","Test unauthorized access to admins endpoint",""
"passed","Wed Jan 31 07:26:32 GMT 2024","Wed Jan 31 07:26:32 GMT 2024","16","","com.coursemanagement.unit.resource.CourseManagementResourceTest","","com.coursemanagement.unit.resource.CourseManagementResourceTest","testCourseEnrollmentsEndpoint","Test exception deserialization",""
"passed","Wed Jan 31 07:26:30 GMT 2024","Wed Jan 31 07:26:30 GMT 2024","91","","com.coursemanagement.unit.resource.AdminResourceTest","","com.coursemanagement.unit.resource.AdminResourceTest","testAdminStudentLessonsPerCourseEndpoint","Test valid get student lessons per course request",""
"passed","Wed Jan 31 07:26:49 GMT 2024","Wed Jan 31 07:26:49 GMT 2024","29","","com.coursemanagement.integration.e2e.MarkAssignmentTest","","com.coursemanagement.integration.e2e.MarkAssignmentTest","testBadMarkAssignmentFlow","Test mark assignment without specifying a lesson",""
"passed","Wed Jan 31 07:26:28 GMT 2024","Wed Jan 31 07:26:28 GMT 2024","13","","com.coursemanagement.unit.resource.AuthenticationControllerTest","","com.coursemanagement.unit.resource.AuthenticationControllerTest","testRegistrationEndpoint_InvalidRequest","Test null email login request",""
"passed","Wed Jan 31 07:26:48 GMT 2024","Wed Jan 31 07:26:48 GMT 2024","36","","com.coursemanagement.integration.e2e.HomeworkManagementTest","","com.coursemanagement.integration.e2e.HomeworkManagementTest","testHomeworkDownloadingFlow","Test homework downloading by another student",""
"passed","Wed Jan 31 07:26:52 GMT 2024","Wed Jan 31 07:26:52 GMT 2024","38","","com.coursemanagement.integration.e2e.ResetPasswordTest","","com.coursemanagement.integration.e2e.ResetPasswordTest","testResetPasswordFlow","Test reset password request confirmation",""
